"subject" "activity" "tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "tbodyaccmagmean" "tbodyaccmagstd" "tgravityaccmagmean" "tgravityaccmagstd" "tbodyaccjerkmagmean" "tbodyaccjerkmagstd" "tbodygyromagmean" "tbodygyromagstd" "tbodygyrojerkmagmean" "tbodygyrojerkmagstd" "fbodyaccmeanx" "fbodyaccmeany" "fbodyaccmeanz" "fbodyaccstdx" "fbodyaccstdy" "fbodyaccstdz" "fbodyaccmeanfreqx" "fbodyaccmeanfreqy" "fbodyaccmeanfreqz" "fbodyaccjerkmeanx" "fbodyaccjerkmeany" "fbodyaccjerkmeanz" "fbodyaccjerkstdx" "fbodyaccjerkstdy" "fbodyaccjerkstdz" "fbodyaccjerkmeanfreqx" "fbodyaccjerkmeanfreqy" "fbodyaccjerkmeanfreqz" "fbodygyromeanx" "fbodygyromeany" "fbodygyromeanz" "fbodygyrostdx" "fbodygyrostdy" "fbodygyrostdz" "fbodygyromeanfreqx" "fbodygyromeanfreqy" "fbodygyromeanfreqz" "fbodyaccmagmean" "fbodyaccmagstd" "fbodyaccmagmeanfreq" "fbodybodyaccjerkmagmean" "fbodyaccjerkmagstd" "fbodyaccjerkmagmeanfreq" "fbodygyromagmean" "fbodygyromagstd" "fbodygyromagmeanfreq" "fbodygyrojerkmagmean" "fbodygyrojerkmagstd" "fbodygyrojerkmagmeanfreq" "angletbodyaccmeangravity" "angletbodyaccjerkmeangravitymean" "angletbodygyromeangravitymean" "angletbodygyrojerkmeangravitymean" "anglexgravitymean" "angleygravitymean" "anglezgravitymean"
"97" 7 "WALKING" 0.272831326071429 -0.0183988765369643 -0.102972306858929 -0.696104224214286 -0.630779186392857 -0.718332583339286 0.553426104642857 0.0861280300535714 0.2058133758 -0.974935970892857 -0.969432641607143 -0.956245744464286 0.0650162386071429 0.0380097331621429 0.00807839541196429 -0.717085441392857 -0.692639292442857 -0.824829305107143 -0.0012703544375 -0.0914363965357143 0.107805228446429 -0.787583611160714 -0.761666804089286 -0.728681371607143 -0.0683966903035714 -0.0507496375125 -0.0465715421482143 -0.796910361839286 -0.839926797178571 -0.795851264303571 -0.656668327467857 -0.698334060751786 -0.656668327467857 -0.698334060751786 -0.732277575275 -0.703178469607143 -0.696394743303571 -0.74351430875 -0.822171499678571 -0.826694599464286 -0.700534726566071 -0.64691246 -0.754965400892857 -0.696221920535714 -0.647158785410714 -0.722495259285714 -0.196502473121071 0.0435380169107143 0.0518041566553571 -0.727869680532143 -0.702966580232143 -0.809631040085714 -0.731801468392857 -0.703204103410714 -0.838703475428571 -0.00767240390714286 -0.142987026839286 -0.0885550471678571 -0.747404826339286 -0.782916592232143 -0.724648937482143 -0.801811890535714 -0.753548029482143 -0.756794879285714 -0.0722831255785714 -0.140911112673214 -0.00662798523392857 -0.686371212839286 -0.753499274178571 0.0925963958660714 -0.698093661 -0.711855569071429 0.205694061419643 -0.772041489107143 -0.770087409803571 0.00396147020051786 -0.831235442625 -0.833804494642857 0.122441322928571 0.106713984117857 -0.0193564147857143 -0.0917999070916071 -0.123224977864286 -0.394634436607143 0.00495509059821429 -0.150217459858929
"98" 8 "WALKING" 0.280997542352941 -0.0191466021235294 -0.104151894215686 -0.787173621117647 -0.679169859315686 -0.778568349803922 0.567403126862745 0.0837270390392157 0.17446227465098 -0.97076729627451 -0.956024086862745 -0.941005492352941 0.0838240895607843 -0.0190954471411765 0.00220943314862745 -0.787173628352941 -0.740394575647059 -0.850735155607843 -0.0347937063329412 -0.0747999080470588 0.0893939558960784 -0.812612376078431 -0.797551094686274 -0.797521933156863 -0.0827323631568627 -0.0534589117176471 -0.0646459073921569 -0.809290040901961 -0.850069097333333 -0.846010447313726 -0.73891850554902 -0.747115483254902 -0.73891850554902 -0.747115483254902 -0.784204597705882 -0.762497052901961 -0.746842935464706 -0.767537472882353 -0.840370025333333 -0.843174824978431 -0.785207725245098 -0.697261926313726 -0.796461785098039 -0.788497306862745 -0.691095508843137 -0.78680067627451 -0.152277729196078 0.00782440612352941 0.131509082992157 -0.796086868843137 -0.755352723764706 -0.840019605764706 -0.79700397205098 -0.741985744352941 -0.860245658019608 0.0476439164117647 -0.177721854817647 -0.0217727473294118 -0.779316306745098 -0.808906511039216 -0.789407048558823 -0.824911345294118 -0.79346615045098 -0.819920934901961 -0.0834153234705882 -0.191212801641765 -0.0719117749568628 -0.741504585039216 -0.791539727523529 0.0899587690392157 -0.760256967058824 -0.766559817138627 0.211164381301961 -0.797712658372549 -0.790795176705882 -0.0704028526333333 -0.845762842941176 -0.8515254493 0.068379301845098 0.0212658336235294 -0.0398589981039216 0.0935955641470588 -0.181671345560784 -0.422077546666667 0.00403269852941176 -0.116384827947059
"99" 9 "WALKING" 0.310414005357143 -0.0240691093253571 -0.108280836321429 -0.379434138535714 -0.2278015634 -0.374443180107143 0.750332000357143 -0.0646720290357143 0.0199418616785714 -0.961635919285714 -0.951722674642857 -0.927377211785714 0.0210899021035714 0.0172749679571429 0.0171214839785714 -0.432163814714286 -0.32191728795 -0.562807708571429 -0.0696252961285714 -0.0458066970642857 0.116210921923571 -0.564342048928571 -0.534846855821429 -0.431821377714286 -0.0910978824285714 -0.0432834224571429 -0.0911235514535714 -0.548070717453571 -0.639491946428571 -0.533211504428571 -0.292910134075 -0.349745662571429 -0.292910134075 -0.349745662571429 -0.411614098410714 -0.374359887278571 -0.402854069821429 -0.486602332464286 -0.592581072214286 -0.618289974071429 -0.40535492325 -0.246068972642857 -0.419435078464286 -0.3707371465 -0.269433014821429 -0.402912674035714 -0.354837546392857 -0.0305306435 0.023242638975 -0.455657333182143 -0.366396417642857 -0.539490015535714 -0.458968563142857 -0.3198371179 -0.584539804132143 -0.135782683778571 -0.325580809928571 -0.282252796892857 -0.480999203178571 -0.556647400357143 -0.408717580928571 -0.593363870071429 -0.530172269892857 -0.495767181785714 -0.121167200517857 -0.141893693692857 -0.0905719470357143 -0.326108761453571 -0.465918753510714 0.0181537893214286 -0.3724149355 -0.382081985964286 0.116890710682143 -0.534260218678571 -0.545434341107143 0.0197315980642857 -0.632115811071429 -0.628211739785714 0.0721963298782143 -0.203328490653571 0.0434948173785714 0.166494190310714 0.00799938028571429 -0.583847331071429 0.11744864 -0.00627347892857142
"100" 10 "WALKING" 0.3578229 -0.0225130090527403 -0.12750679638961 -0.186429617606494 -0.0906949217896104 -0.305953436905195 0.794325867532467 -0.117254540064935 -0.00801413592571429 -0.934726806233766 -0.907296451038961 -0.898489222207792 0.0321896196480519 -0.00679337025974026 0.00386790392285714 -0.281840467025974 -0.296682649910909 -0.575805561493506 -0.0854366831974026 -0.0493882882584416 0.0771278079922078 -0.515738472337662 -0.407258147844156 -0.360701799948052 -0.120809576988312 0.00081940490090909 -0.0255347025441558 -0.537883660636364 -0.596258014935065 -0.491941959922078 -0.129405452948052 -0.148517040397403 -0.129405452948052 -0.148517040397403 -0.334268311346753 -0.295337314987403 -0.270355417950649 -0.388918181616883 -0.556409765376623 -0.589876780311688 -0.230189339919481 -0.139707458805195 -0.386914945415584 -0.172875425028571 -0.125776555958442 -0.321600997146753 -0.420795756597403 -0.0741269681688312 -0.0453305569358442 -0.315286004892208 -0.328047737965468 -0.53659139005974 -0.312585163623377 -0.311331387435065 -0.614485277272727 -0.250554525350649 -0.400904958103896 -0.263149554164286 -0.430494235142857 -0.439567737945455 -0.320839710641558 -0.545614456233766 -0.398238698623377 -0.436515845688312 -0.171445132807792 -0.154698823155974 -0.0932334210972727 -0.153792021007792 -0.28118165752987 -0.0598824473376623 -0.275357738545455 -0.328795163055844 0.0345521951428571 -0.440483689545455 -0.46529310187013 -0.0226029746961039 -0.587150477987013 -0.624067554727273 0.0596216573585714 -0.384594993728571 0.077385166087013 0.289354179415584 0.0201029587792208 -0.62022892974026 0.155741764818182 0.0234465907207792
"101" 11 "WALKING" 0.292500059367089 -0.0122430943617722 -0.120208024784937 -0.543959072088608 -0.459619718025316 -0.539028989459494 0.685987941164557 0.0186817622253165 0.0701033938539241 -0.959699086708861 -0.950599556708861 -0.927656026202532 0.0970092340936709 0.0128714469329114 -0.0141489864489873 -0.579133720894177 -0.558771269650506 -0.708055493658228 -0.0239642708734177 -0.10217908756962 0.102366794071899 -0.690647425012658 -0.617880831483544 -0.605198483877215 -0.0954525612 -0.048895589893924 -0.0445954057597468 -0.698984981873418 -0.739086642721519 -0.711999347253165 -0.481559312362025 -0.517104750367089 -0.481559312362025 -0.517104750367089 -0.593225281336709 -0.561205984126582 -0.542744048240506 -0.615388269658228 -0.721508447493671 -0.739315506493671 -0.556037714886076 -0.479791795025316 -0.594302526979747 -0.541247171088608 -0.485139048411392 -0.548660721218228 -0.258496158592405 -0.00583643200506329 0.0222824603164557 -0.59491399816076 -0.578065000268354 -0.681807267316456 -0.601851517098734 -0.568784330291139 -0.733154623481013 -0.100662919453165 -0.231932332189873 -0.1480433042 -0.630008034455696 -0.640753119810127 -0.59452285935443 -0.711458929113924 -0.610886471851899 -0.646614685582279 -0.121004809842911 -0.155089780703797 -0.0761098136787342 -0.514917616216456 -0.595440009177215 0.0227480093303797 -0.55701598321519 -0.569776604689873 0.134369320805063 -0.641531895177215 -0.66750041935443 -0.0363868807531646 -0.737967250046835 -0.760578750455696 0.100897426734177 -0.050324490855443 -0.0959592112063291 -0.036677055264557 -0.0528585534898734 -0.516010536962025 0.0491753235607595 -0.0414042008367089
"102" 12 "WALKING" 0.277827854259259 -0.0175138896722222 -0.107961785166667 -0.67736832362963 -0.54905564635 -0.682966628092593 0.643612394851852 0.0381217447277778 0.167541872511111 -0.978675035 -0.968728408888889 -0.963222873333333 0.0737972084574074 0.0142813573092593 -0.0222197263785185 -0.696901446985185 -0.620635290518519 -0.790881648759259 -0.0121936401853704 -0.11222679568963 0.0608176557407407 -0.752924106296296 -0.712789836185185 -0.710269093925926 -0.0933742131481481 -0.0711352737925926 -0.0591492262648148 -0.752402812518518 -0.789778865722222 -0.740693060185185 -0.621039654592593 -0.653247145666667 -0.621039654592593 -0.653247145666667 -0.691410027901852 -0.666280449085185 -0.659645512094259 -0.682619850037037 -0.771032090055556 -0.7762556205 -0.693396497333333 -0.577970237203704 -0.728307132533333 -0.672616882425926 -0.563392329964815 -0.684555046116667 -0.192889482809259 0.0493946573925926 0.0499040354074074 -0.718632125962963 -0.645463947944444 -0.776464434388889 -0.701610810122222 -0.619660714759259 -0.804613726018519 -0.0482683337925926 -0.195936564314815 -0.0585391276666667 -0.70965325237037 -0.731541256185185 -0.682106532311111 -0.767791696296296 -0.706368691296296 -0.747922459592593 -0.0669359487888889 -0.185974276009259 0.0083542601537037 -0.641770458485185 -0.714795207388889 0.0720773927105556 -0.663358139481481 -0.671935299801852 0.22338906535 -0.710492630425926 -0.721606671185185 -0.0477755176111111 -0.781490791055556 -0.785477638796296 0.120463175339444 0.0311298389981481 0.00480325131537037 -0.0487738927222222 -0.0584750227055556 -0.47218281962963 0.0396527906851852 -0.111483730090741
"103" 13 "WALKING" 0.251632479655172 -0.00977953787862069 -0.104719954293103 -0.6219803605 -0.497147163396552 -0.594175651706897 0.691610970551724 -0.0288664867586207 0.0554261195086207 -0.964242674655172 -0.946712193103448 -0.945030488793103 0.0972511285172414 0.0226906698310345 -0.011749735067931 -0.676564301827586 -0.642554565775862 -0.768408341534483 -0.0216071729224138 -0.082579910537931 0.0841654237982759 -0.733487841551724 -0.6860780136 -0.630422656241379 -0.0908989291758621 -0.0461515838344828 -0.0580993202565517 -0.755200711206897 -0.795660407931035 -0.756444016051724 -0.543244586301552 -0.597801614965517 -0.543244586301552 -0.597801614965517 -0.678058263431034 -0.660475926689655 -0.596463499512069 -0.678896832310345 -0.778001899568965 -0.785230461551724 -0.643811922793103 -0.538531668206897 -0.653913032 -0.614952704853448 -0.508878070056897 -0.595948100827586 -0.274185210689655 -0.0446231002068966 0.0363222581308621 -0.691373139862069 -0.660690596465517 -0.750375046034483 -0.690855419224138 -0.647748653706897 -0.785181160689655 -0.0903241062241379 -0.244053258343103 -0.179610163072414 -0.698978049655172 -0.722372178103448 -0.643869635 -0.746411021896552 -0.671381730172414 -0.662355727012069 -0.116875179937931 -0.156088668967241 -0.0888867209637931 -0.599072798775862 -0.661122956337931 0.04619152805 -0.654697436 -0.67088252387931 0.16675732637931 -0.714700421206897 -0.711747279741379 -0.0472728095413793 -0.788064604655172 -0.797322630689655 0.150897871436207 0.11870425425 -0.0106073517982759 -0.0476720656724138 -0.0700913986551724 -0.502844644258621 0.0894509759293104 -0.0230942905275862
"104" 14 "WALKING" 0.271470961929825 -0.0187797150015789 -0.115503328898246 -0.352601375777368 -0.291966445596491 -0.438890286284211 0.752329985052632 -0.0502118308252632 0.0491439102947368 -0.9412563 -0.940168844035088 -0.928608576140351 0.0831074590526316 0.0137354247531579 -0.0133034137736842 -0.43034224787193 -0.424673724405263 -0.657276471438596 -0.0286028938508772 -0.0962607231087719 0.0977341473763158 -0.609056514192982 -0.529780663666667 -0.469792277421053 -0.0429100282631579 -0.0500207580350877 -0.0714409094561404 -0.614158661929825 -0.679492222982456 -0.598505826298246 -0.306654622403509 -0.336792847508772 -0.306654622403509 -0.336792847508772 -0.476187127894737 -0.408513847877193 -0.421832982219298 -0.519081378947368 -0.650035334298246 -0.66863253145614 -0.393460554631579 -0.331287634087719 -0.512420239765439 -0.338920695342105 -0.317843111161404 -0.446708995 -0.288042570231579 -0.0237770799122807 -0.0106447042684211 -0.462993179482456 -0.462292882561403 -0.630977657333333 -0.447688984940351 -0.423065623403509 -0.682538035982456 -0.156462992789474 -0.301686062901754 -0.249754957566667 -0.530888404952632 -0.560377081122807 -0.458363366859649 -0.635721697864211 -0.519623023824561 -0.524751422807018 -0.101225416564912 -0.164247492177193 -0.0973504366140351 -0.336949457429825 -0.442175922122807 0.0600363864 -0.403803128752632 -0.420373508201754 0.0712308844298246 -0.560435036064912 -0.576608592929825 -0.0116444486122807 -0.67175120272807 -0.689031305529825 0.140959114407018 -0.0126436251947368 -0.00199839242105264 0.0395832000929824 -0.0994028464736842 -0.585765903684211 0.106652897701754 -0.0215777907982456
"105" 15 "WALKING" 0.28816207875 -0.00896762121436539 -0.0938545613403846 -0.417907496448077 -0.293591423403846 -0.45622815345 0.774648236730769 -0.0820026882230769 -0.0258535184371154 -0.961589015769231 -0.940602953846154 -0.918139937115385 0.0673264605982692 0.0274370185807692 -0.0340853509323077 -0.474027214573077 -0.423140924882692 -0.675444321923077 -0.0608746949423077 -0.0144909489861538 0.0548045754615385 -0.587622078403846 -0.555371895557692 -0.469812489655 -0.136107099513462 -0.0380977991269231 -0.0427241666788462 -0.604104858394231 -0.707029504057692 -0.600756363192308 -0.341544262461538 -0.387939979326923 -0.341544262461538 -0.387939979326923 -0.494066993711538 -0.452697045653846 -0.425524574634615 -0.481549422660385 -0.657853721442308 -0.684671296192308 -0.450562491519231 -0.332452201096154 -0.534323708057692 -0.407281991642308 -0.320696823251923 -0.459950588538462 -0.253415343373077 -0.00981745967692308 -0.0251594499 -0.505348100698077 -0.452774246675 -0.650524249323077 -0.489626553153846 -0.430475692726538 -0.6994766795 -0.137937014134615 -0.291835687611538 -0.195910540988462 -0.516730560326923 -0.590667186384615 -0.457787480628846 -0.612909903769231 -0.540787281923077 -0.524727671134615 -0.145981977896154 -0.199599395025 -0.0832373934307692 -0.389319348236538 -0.485501123846154 0.0574029336173077 -0.450675674969808 -0.460160187153846 0.0902259270076923 -0.551937849430769 -0.52822662825 -0.0807761770711538 -0.685023512846154 -0.708373783211538 0.0998500061346154 -0.0422558620480769 -0.0154069732530769 0.159236888826923 0.0940422438461538 -0.593361316346154 0.124141931423077 0.0442132001596154
"106" 16 "WALKING" 0.302201942641509 -0.0164627879811321 -0.105020811624528 -0.45781257759434 -0.373338585283019 -0.460373020603774 0.718894625698113 -0.0618286024679245 0.0489271871584906 -0.960023028301887 -0.949293204528302 -0.924199726981132 0.110620106388679 0.0102603576037736 -0.000896483843396226 -0.514368778609434 -0.515912427969811 -0.68397115354717 -0.0266415227788679 -0.0765931563207547 0.0678826391603774 -0.640032942711321 -0.572942431849057 -0.505960527169811 -0.077855943045283 -0.01874535823 -0.060614313890566 -0.665144967169811 -0.72784640245283 -0.662196352018868 -0.391508647584906 -0.442878134377359 -0.391508647584906 -0.442878134377359 -0.538258809845283 -0.518833406971698 -0.468999330437736 -0.557696095283019 -0.696067495413208 -0.723172825471698 -0.480780915767925 -0.411616729316981 -0.533588354301887 -0.451057385188679 -0.395725004528302 -0.46732417804717 -0.245029370667925 -0.025751020154717 0.0310617611562264 -0.533865090090566 -0.535359284792453 -0.656610617018868 -0.538668364566038 -0.529145076603774 -0.710572418490566 -0.115238334979245 -0.297402993314717 -0.218534058481132 -0.581553442566038 -0.610971360264151 -0.512841204773585 -0.660748514622642 -0.559117355339623 -0.552244408377358 -0.140491602820755 -0.217875948754717 -0.12121373469434 -0.444114375433962 -0.531026828150943 0.0463515106301887 -0.498292561150943 -0.55106469345283 0.125039935764151 -0.608240215113208 -0.604252657245283 -0.0668349433584906 -0.719206087358491 -0.749032904150943 0.0882086175283019 -0.107306453328302 -0.0364159871886792 0.0381111067226415 -0.1467485515 -0.541153297358491 0.120226960362264 -0.0253274723433962
"107" 17 "WALKING" 0.289439970786517 -0.0172716276235955 -0.105912850696629 -0.573546968624719 -0.480777168668539 -0.58444121054382 0.736777225168539 -0.0617274467078652 0.0823027280337079 -0.970333999101124 -0.95176201752809 -0.941670436516854 0.085695925958427 -0.000916165693179775 -0.0214471429991011 -0.613310181512359 -0.599690232729214 -0.739861157629213 -0.0108754698674157 -0.0815115188853933 0.112865309803371 -0.701895947865169 -0.64113365652809 -0.637574610910112 -0.0795130982134832 -0.0468213075822472 -0.0449293503662921 -0.712261158494382 -0.746916289988764 -0.727507917359551 -0.514740908786517 -0.560954509516854 -0.514740908786517 -0.560954509516854 -0.62915180011236 -0.598221971247191 -0.573187039473034 -0.629097653258427 -0.734424643202247 -0.737442231235955 -0.595082161975281 -0.513703362813483 -0.638221046067416 -0.566743141146067 -0.498286124391011 -0.590001804619101 -0.23216335578764 -0.00427812759550562 0.0490280247752809 -0.635825547021348 -0.621961965226966 -0.719899434948315 -0.625094760235393 -0.602896434725618 -0.758481269513483 -0.0874060741460674 -0.249040132860674 -0.151673225751348 -0.642552777078652 -0.664304608179775 -0.627110833335955 -0.722440956179775 -0.632936577407865 -0.675395006494382 -0.108574590199775 -0.171068914415843 -0.109727491078652 -0.555914173814607 -0.634324180434831 0.0496569712773034 -0.590479741242697 -0.611499294921348 0.155712133701124 -0.658459203823595 -0.675153324707865 -0.0150547784853933 -0.742522862741573 -0.750195062460674 0.0724204065146067 -0.07009809329 0.0178512934101124 -0.0360310959202247 -0.106078489730337 -0.567343645292135 0.117741113213483 -0.0441659508617978
"108" 18 "WALKING" 0.283633445555556 -0.0154346880574074 -0.110263671388889 -0.476381813222222 -0.39359018682037 -0.528803463074074 0.660057765185185 0.0388862869944444 0.0680279372592593 -0.962311143333333 -0.944125423333333 -0.916378999444444 0.0850843309259259 -0.0334077478348148 -0.00778308041166666 -0.546855953696852 -0.530251317481481 -0.701506942666667 0.00217622626203704 -0.0914292302722222 0.0879379633222222 -0.625626360574074 -0.649221586388889 -0.574900109796296 -0.0864499539814815 -0.0331081366907407 -0.0356411574092593 -0.665918885518519 -0.748357270703704 -0.668076925648148 -0.408952730907407 -0.446541113761111 -0.408952730907407 -0.446541113761111 -0.568594585981481 -0.536004684555556 -0.512635940294444 -0.580309592572222 -0.716339313351852 -0.730104905685185 -0.501906426148148 -0.434714564 -0.580307347277778 -0.468251802468518 -0.413376803309259 -0.542151778775926 -0.237175347987037 -0.0329845392685185 0.0338035503648148 -0.567318328666667 -0.557645747194444 -0.673251728703704 -0.566748117277778 -0.532952627822963 -0.72870107037037 -0.132623434796296 -0.289299646907407 -0.161928410707407 -0.572690882055556 -0.661751385574074 -0.549421165246296 -0.646063536018519 -0.647757294203704 -0.625753037592593 -0.203222328157407 -0.131851941711852 -0.052253560537037 -0.451199395074074 -0.532424846572222 0.0192549476611111 -0.527966803037037 -0.550448713907407 0.122474113266667 -0.630000181796296 -0.623389291111111 -0.0938548212037037 -0.732538695203704 -0.746699657592593 0.0878077766796296 0.0612687131407407 -0.0168401497655556 -0.0443164833148148 -0.0508099940185185 -0.490381143333333 0.0326351825 -0.0317924708961111
